time,latitude,longitude,depth,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
,-5.7912,-81.1096,,,,,,,,,,,,,,,,,,
,-5.7789,-81.105599,,,,,,,,,,,,,,,,,,
,-5.7744,-81.1028,,,,,,,,,,,,,,,,,,
,-5.9751,-81.1755,,,,,,,,,,,,,,,,,,
,-5.9515,-81.1752,,,,,,,,,,,,,,,,,,
,-5.1779,-81.206599,,,,,,,,,,,,,,,,,,
,-5.9333,-81.1732,,,,,,,,,,,,,,,,,,
,-5.7891,-81.1095,,,,,,,,,,,,,,,,,,
,-5.9806,-81.1755,,,,,,,,,,,,,,,,,,
,-5.965,-81.173,,,,,,,,,,,,,,,,,,
,-5.7916,-81.1098,,,,,,,,,,,,,,,,,,
,-5.8076,-81.1145,,,,,,,,,,,,,,,,,,
,-5.7858,-81.1086,,,,,,,,,,,,,,,,,,
,-5.7781,-81.105399,,,,,,,,,,,,,,,,,,
,-5.9762,-81.175799,,,,,,,,,,,,,,,,,,
,-5.7848,-81.1082,,,,,,,,,,,,,,,,,,
,-5.178,-81.2069,,,,,,,,,,,,,,,,,,
,-5.7749,-81.1035,,,,,,,,,,,,,,,,,,
,-5.801,-81.1107,,,,,,,,,,,,,,,,,,
,-5.8086,-81.1152,,,,,,,,,,,,,,,,,,
,-5.7907,-81.109899,,,,,,,,,,,,,,,,,,
,-5.9588,-81.1743,,,,,,,,,,,,,,,,,,
,-5.178,-81.207,,,,,,,,,,,,,,,,,,
,-5.1781,-81.2072,,,,,,,,,,,,,,,,,,
,-5.178,-81.207,,,,,,,,,,,,,,,,,,
,-5.1781,-81.2071,,,,,,,,,,,,,,,,,,
,-5.1781,-81.2072,,,,,,,,,,,,,,,,,,
,-5.1771,-81.2065,,,,,,,,,,,,,,,,,,
,-5.1769,-81.206399,,,,,,,,,,,,,,,,,,
,-5.8116,-81.1168,,,,,,,,,,,,,,,,,,
,-5.8073,-81.1148,,,,,,,,,,,,,,,,,,
,-5.802,-81.1113,,,,,,,,,,,,,,,,,,
,-5.8111,-81.116699,,,,,,,,,,,,,,,,,,
,-5.8107,-81.1164,,,,,,,,,,,,,,,,,,
,-5.8068,-81.1145,,,,,,,,,,,,,,,,,,
,-5.7771,-81.1051,,,,,,,,,,,,,,,,,,
,-5.7757,-81.1043,,,,,,,,,,,,,,,,,,
,-5.9866,-81.1746,,,,,,,,,,,,,,,,,,
,-5.1783,-81.207499,,,,,,,,,,,,,,,,,,
,-5.1782,-81.2074,,,,,,,,,,,,,,,,,,
,-5.1781,-81.207299,,,,,,,,,,,,,,,,,,
,-5.1779,-81.207299,,,,,,,,,,,,,,,,,,
,-5.1768,-81.206399,,,,,,,,,,,,,,,,,,
,-5.1769,-81.206599,,,,,,,,,,,,,,,,,,
,-5.1769,-81.206599,,,,,,,,,,,,,,,,,,
,-5.1769,-81.206599,,,,,,,,,,,,,,,,,,
,-5.1769,-81.206599,,,,,,,,,,,,,,,,,,
,-5.1769,-81.2065,,,,,,,,,,,,,,,,,,
,-5.1769,-81.206599,,,,,,,,,,,,,,,,,,
,-5.1769,-81.206599,,,,,,,,,,,,,,,,,,
,-5.1769,-81.2065,,,,,,,,,,,,,,,,,,
,-5.1769,-81.2065,,,,,,,,,,,,,,,,,,
,-5.1769,-81.2065,,,,,,,,,,,,,,,,,,
,-5.1769,-81.2065,,,,,,,,,,,,,,,,,,
,-5.1769,-81.206599,,,,,,,,,,,,,,,,,,
,-5.1769,-81.206599,,,,,,,,,,,,,,,,,,
,-5.1769,-81.206599,,,,,,,,,,,,,,,,,,
,-5.9002,-81.1736,,,,,,,,,,,,,,,,,,
,-5.7749,-81.103999,,,,,,,,,,,,,,,,,,
,-5.8121,-81.1172,,,,,,,,,,,,,,,,,,
,-5.7901,-81.110099,,,,,,,,,,,,,,,,,,
,-5.1783,-81.2076,,,,,,,,,,,,,,,,,,
,-5.1784,-81.2078,,,,,,,,,,,,,,,,,,
,-5.1785,-81.2079,,,,,,,,,,,,,,,,,,
,-5.1785,-81.2079,,,,,,,,,,,,,,,,,,
,-5.1784,-81.2078,,,,,,,,,,,,,,,,,,
,-5.1783,-81.207699,,,,,,,,,,,,,,,,,,
,-5.1783,-81.2076,,,,,,,,,,,,,,,,,,
,-5.1608,-81.194,,,,,,,,,,,,,,,,,,
,-5.1768,-81.206599,,,,,,,,,,,,,,,,,,
,-5.1767,-81.206599,,,,,,,,,,,,,,,,,,
,-5.1768,-81.206599,,,,,,,,,,,,,,,,,,
,-5.9034,-81.172599,,,,,,,,,,,,,,,,,,
,-5.8666,-81.165399,,,,,,,,,,,,,,,,,,
,-5.7749,-81.1041,,,,,,,,,,,,,,,,,,
,-5.7749,-81.104199,,,,,,,,,,,,,,,,,,
,-5.8045,-81.1132,,,,,,,,,,,,,,,,,,
,-5.983,-81.175799,,,,,,,,,,,,,,,,,,
,-5.772,-81.1019,,,,,,,,,,,,,,,,,,
,-5.7761,-81.105,,,,,,,,,,,,,,,,,,
,-5.9785,-81.1764,,,,,,,,,,,,,,,,,,
,-5.9765,-81.176499,,,,,,,,,,,,,,,,,,
,-5.1784,-81.2079,,,,,,,,,,,,,,,,,,
,-5.1785,-81.208,,,,,,,,,,,,,,,,,,
,-5.1784,-81.2079,,,,,,,,,,,,,,,,,,
,-5.8723,-81.170099,,,,,,,,,,,,,,,,,,
,-5.775,-81.1044,,,,,,,,,,,,,,,,,,
,-5.7751,-81.1046,,,,,,,,,,,,,,,,,,
,-5.7752,-81.1046,,,,,,,,,,,,,,,,,,
,-5.775,-81.1044,,,,,,,,,,,,,,,,,,
,-5.7674,-81.096299,,,,,,,,,,,,,,,,,,
,-5.9587,-81.174899,,,,,,,,,,,,,,,,,,
,-5.7688,-81.0984,,,,,,,,,,,,,,,,,,
,-5.7858,-81.1094,,,,,,,,,,,,,,,,,,
,-5.9839,-81.1759,,,,,,,,,,,,,,,,,,
,-5.9816,-81.1763,,,,,,,,,,,,,,,,,,
,-5.1782,-81.2083,,,,,,,,,,,,,,,,,,
,-5.9055,-81.1721,,,,,,,,,,,,,,,,,,
,-5.9053,-81.172199,,,,,,,,,,,,,,,,,,
,-5.9052,-81.172199,,,,,,,,,,,,,,,,,,
,-5.9051,-81.1723,,,,,,,,,,,,,,,,,,
,-5.7676,-81.0969,,,,,,,,,,,,,,,,,,
,-5.9566,-81.1757,,,,,,,,,,,,,,,,,,
