time,latitude,longitude,depth,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magNst,status,locationSource,magSource
,-0.99433,-105.12091,,,,,,,,,,,,,,,,,
,-1.54283,-103.6662,,,,,,,,,,,,,,,,,
,-1.5397,-103.66818,,,,,,,,,,,,,,,,,
,-0.82051,-102.99525,,,,,,,,,,,,,,,,,
,-0.82486,-102.99939,,,,,,,,,,,,,,,,,
,-0.77721,-102.83198,,,,,,,,,,,,,,,,,
,-0.77651,-102.83139,,,,,,,,,,,,,,,,,
,-0.7767,-102.82844,,,,,,,,,,,,,,,,,
,-1.32393,-102.97045,,,,,,,,,,,,,,,,,
,-1.6888,-103.02323,,,,,,,,,,,,,,,,,
,-1.68901,-103.02764,,,,,,,,,,,,,,,,,
,-1.7719,-103.34983,,,,,,,,,,,,,,,,,
,-1.7771,-103.35845,,,,,,,,,,,,,,,,,
,-2.08135,-104.21365,,,,,,,,,,,,,,,,,
,-2.11485,-104.22316,,,,,,,,,,,,,,,,,
,-2.11963,-104.227,,,,,,,,,,,,,,,,,
,-2.13136,-104.23418,,,,,,,,,,,,,,,,,
,-2.13762,-104.23875,,,,,,,,,,,,,,,,,
,-0.38774,-105.76181,,,,,,,,,,,,,,,,,
,-0.39139,-105.76881,,,,,,,,,,,,,,,,,
,0.04854,-107.1798,,,,,,,,,,,,,,,,,
,0.04467,-107.18853,,,,,,,,,,,,,,,,,
,0.04191,-107.19503,,,,,,,,,,,,,,,,,
,0.1318,-107.23515,,,,,,,,,,,,,,,,,
,0.12641,-107.27618,,,,,,,,,,,,,,,,,
,0.12101,-107.28296,,,,,,,,,,,,,,,,,
,0.11332,-107.28739,,,,,,,,,,,,,,,,,
,0.10722,-107.28975,,,,,,,,,,,,,,,,,
,-0.64918,-105.02391,,,,,,,,,,,,,,,,,
,-0.61587,-105.0109,,,,,,,,,,,,,,,,,
,-1.63086,-110.31946,,,,,,,,,,,,,,,,,
,-1.63422,-110.31534,,,,,,,,,,,,,,,,,
,-1.64235,-110.27606,,,,,,,,,,,,,,,,,
,-1.75402,-108.44478,,,,,,,,,,,,,,,,,
,-1.06573,-109.08693,,,,,,,,,,,,,,,,,
,-0.50508,-107.41791,,,,,,,,,,,,,,,,,
,-0.45878,-107.59166,,,,,,,,,,,,,,,,,
,-0.36507,-106.7524,,,,,,,,,,,,,,,,,
