time;latitude;longitude;depth;magType;nst;gap;dmin;rms;net;id;updated;place;type;horizontalError;depthError;magError;magNst;status;locationSource;magSource
;-9.132083;-78.683889;;;;;;;;;;;;;;;;;;
;-9.155417;-78.683056;;;;;;;;;;;;;;;;;;
;-8.960139;-78.791111;;;;;;;;;;;;;;;;;;
;-9.121528;-78.68;;;;;;;;;;;;;;;;;;
;-9.102361;-78.706111;;;;;;;;;;;;;;;;;;
;-9.098194;-78.700833;;;;;;;;;;;;;;;;;;
;-9.128472;-78.681111;;;;;;;;;;;;;;;;;;
;-9.152361;-78.682778;;;;;;;;;;;;;;;;;;
;-8.897639;-78.79;;;;;;;;;;;;;;;;;;
;-8.825417;-78.83;;;;;;;;;;;;;;;;;;
;-8.896806;-78.809167;;;;;;;;;;;;;;;;;;
;-8.929861;-78.766111;;;;;;;;;;;;;;;;;;
;-8.949028;-78.793611;;;;;;;;;;;;;;;;;;
;-9.119306;-78.699722;;;;;;;;;;;;;;;;;;
;-9.140139;-78.702222;;;;;;;;;;;;;;;;;;
;-9.137639;-78.704722;;;;;;;;;;;;;;;;;;
;-9.095139;-78.701944;;;;;;;;;;;;;;;;;;
;-9.10625;-78.693333;;;;;;;;;;;;;;;;;;
;-9.083472;-78.729167;;;;;;;;;;;;;;;;;;
;-9.127917;-78.6875;;;;;;;;;;;;;;;;;;
;-9.142083;-78.682778;;;;;;;;;;;;;;;;;;
;-9.147083;-78.685;;;;;;;;;;;;;;;;;;
;-8.933194;-78.793889;;;;;;;;;;;;;;;;;;
;-8.831528;-78.8275;;;;;;;;;;;;;;;;;;
;-8.934583;-78.8;;;;;;;;;;;;;;;;;;
;-9.130972;-78.681944;;;;;;;;;;;;;;;;;;
;-9.142639;-78.691667;;;;;;;;;;;;;;;;;;
;-9.179583;-78.689722;;;;;;;;;;;;;;;;;;
;-9.086528;-78.692222;;;;;;;;;;;;;;;;;;
;-9.097917;-78.697778;;;;;;;;;;;;;;;;;;
;-9.070972;-78.734722;;;;;;;;;;;;;;;;;;
;-9.127361;-78.705;;;;;;;;;;;;;;;;;;
;-8.914028;-78.7925;;;;;;;;;;;;;;;;;;
;-8.900417;-78.8125;;;;;;;;;;;;;;;;;;
;-8.924306;-78.768056;;;;;;;;;;;;;;;;;;
;-8.940972;-78.788056;;;;;;;;;;;;;;;;;;
;-13.634306;-76.321944;;;;;;;;;;;;;;;;;;
;-13.680694;-76.351667;;;;;;;;;;;;;;;;;;
;-13.557361;-76.335278;;;;;;;;;;;;;;;;;;
;-13.722361;-76.335278;;;;;;;;;;;;;;;;;;
;-13.704306;-76.315833;;;;;;;;;;;;;;;;;;
;-13.693194;-76.2975;;;;;;;;;;;;;;;;;;
;-13.686528;-76.374167;;;;;;;;;;;;;;;;;;
;-13.599028;-76.315833;;;;;;;;;;;;;;;;;;
;-13.57125;-76.323611;;;;;;;;;;;;;;;;;;
;-13.554028;-76.315833;;;;;;;;;;;;;;;;;;
;-13.630139;-76.246667;;;;;;;;;;;;;;;;;;
;-13.685972;-76.291944;;;;;;;;;;;;;;;;;;
;-13.714028;-76.315;;;;;;;;;;;;;;;;;;
;-13.67625;-76.360556;;;;;;;;;;;;;;;;;;
;-13.680139;-76.376111;;;;;;;;;;;;;;;;;;
;-13.687361;-76.340556;;;;;;;;;;;;;;;;;;
;-13.69375;-76.346667;;;;;;;;;;;;;;;;;;
;-9.0769;-78.696399;;;;;;;;;;;;;;;;;;
;-9.1001;-78.698399;;;;;;;;;;;;;;;;;;
;-9.1082;-78.6854;;;;;;;;;;;;;;;;;;
;-9.0782;-78.7276;;;;;;;;;;;;;;;;;;
;-9.0823;-78.7149;;;;;;;;;;;;;;;;;;
;-9.1293;-78.678099;;;;;;;;;;;;;;;;;;
;-9.1395;-78.6823;;;;;;;;;;;;;;;;;;
;-9.1265;-78.6902;;;;;;;;;;;;;;;;;;
;-8.9419;-78.7948;;;;;;;;;;;;;;;;;;
;-8.9244;-78.7613;;;;;;;;;;;;;;;;;;
;-8.9605;-78.7735;;;;;;;;;;;;;;;;;;
;-9.1547;-78.6695;;;;;;;;;;;;;;;;;;
;-9.1647;-78.6943;;;;;;;;;;;;;;;;;;
;-9.2247;-78.667199;;;;;;;;;;;;;;;;;;
;-9.1299;-78.721299;;;;;;;;;;;;;;;;;;
;-9.1046;-78.7638;;;;;;;;;;;;;;;;;;
;-4.9599;-81.2094;;;;;;;;;;;;;;;;;;
;-4.9835;-81.194099;;;;;;;;;;;;;;;;;;
;-5.0046;-81.161099;;;;;;;;;;;;;;;;;;
;-4.968;-81.1714;;;;;;;;;;;;;;;;;;
;-4.9951;-81.157199;;;;;;;;;;;;;;;;;;
;-4.9378;-81.2395;;;;;;;;;;;;;;;;;;
;-4.9553;-81.194599;;;;;;;;;;;;;;;;;;
;-4.9855;-81.151299;;;;;;;;;;;;;;;;;;
;-4.9501;-81.213399;;;;;;;;;;;;;;;;;;
;-4.9752;-81.1773;;;;;;;;;;;;;;;;;;
;-4.9967;-81.162699;;;;;;;;;;;;;;;;;;
;-4.9829;-81.1664;;;;;;;;;;;;;;;;;;
;-5.0065;-81.1571;;;;;;;;;;;;;;;;;;
;-4.9623;-81.182799;;;;;;;;;;;;;;;;;;
;-5.0145;-81.190099;;;;;;;;;;;;;;;;;;
;-5.009;-81.2157;;;;;;;;;;;;;;;;;;
;-4.9925;-81.177599;;;;;;;;;;;;;;;;;;
;-4.9818;-81.200899;;;;;;;;;;;;;;;;;;
;-9.120694;-78.676111;;;;;;;;;;;;;;;;;;
;-9.078194;-78.725833;;;;;;;;;;;;;;;;;;
;-8.977361;-78.722778;;;;;;;;;;;;;;;;;;
;-9.100694;-78.703611;;;;;;;;;;;;;;;;;;
;-9.079861;-78.713056;;;;;;;;;;;;;;;;;;
;-9.086528;-78.713056;;;;;;;;;;;;;;;;;;
;-8.960694;-78.808611;;;;;;;;;;;;;;;;;;
;-8.946806;-78.763889;;;;;;;;;;;;;;;;;;
;-9.14625;-78.682222;;;;;;;;;;;;;;;;;;
;-9.15625;-78.694722;;;;;;;;;;;;;;;;;;
;-11.959028;-77.3175;;;;;;;;;;;;;;;;;;
;-12.001528;-77.329722;;;;;;;;;;;;;;;;;;
;-12.064028;-77.280278;;;;;;;;;;;;;;;;;;
;-12.079028;-77.341944;;;;;;;;;;;;;;;;;;
;-12.111806;-77.328056;;;;;;;;;;;;;;;;;;
;-12.089306;-77.298611;;;;;;;;;;;;;;;;;;
;-12.057083;-77.340556;;;;;;;;;;;;;;;;;;
;-12.39125;-77.0025;;;;;;;;;;;;;;;;;;
