time,latitude,longitude,depth,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
,-5.1378,-81.305099,,,,,,,,,,,,,,,,,,
,-5.1378,-81.305099,,,,,,,,,,,,,,,,,,
,-5.1378,-81.3052,,,,,,,,,,,,,,,,,,
,-5.1383,-81.3052,,,,,,,,,,,,,,,,,,
,-5.1384,-81.3057,,,,,,,,,,,,,,,,,,
,-5.1865,-81.4033,,,,,,,,,,,,,,,,,,
,-5.1956,-81.4032,,,,,,,,,,,,,,,,,,
,-5.1997,-81.404,,,,,,,,,,,,,,,,,,
,-5.1963,-81.403799,,,,,,,,,,,,,,,,,,
,-5.1927,-81.4032,,,,,,,,,,,,,,,,,,
,-5.1893,-81.404699,,,,,,,,,,,,,,,,,,
,-5.2023,-81.3971,,,,,,,,,,,,,,,,,,
,-5.1999,-81.3989,,,,,,,,,,,,,,,,,,
,-5.2546,-81.3992,,,,,,,,,,,,,,,,,,
,-5.2445,-81.399,,,,,,,,,,,,,,,,,,
,-5.2385,-81.3992,,,,,,,,,,,,,,,,,,
,-5.2328,-81.399099,,,,,,,,,,,,,,,,,,
,-5.2267,-81.3987,,,,,,,,,,,,,,,,,,
,-5.2205,-81.3987,,,,,,,,,,,,,,,,,,
,-5.2144,-81.3985,,,,,,,,,,,,,,,,,,
,-5.2085,-81.3998,,,,,,,,,,,,,,,,,,
,-5.2023,-81.4001,,,,,,,,,,,,,,,,,,
,-5.1962,-81.399099,,,,,,,,,,,,,,,,,,
,-5.1904,-81.3971,,,,,,,,,,,,,,,,,,
,-5.1846,-81.395199,,,,,,,,,,,,,,,,,,
,-5.1784,-81.3944,,,,,,,,,,,,,,,,,,
,-5.1722,-81.3938,,,,,,,,,,,,,,,,,,
,-5.166,-81.3938,,,,,,,,,,,,,,,,,,
,-5.1597,-81.394,,,,,,,,,,,,,,,,,,
,-5.1544,-81.3942,,,,,,,,,,,,,,,,,,
,-5.1566,-81.393899,,,,,,,,,,,,,,,,,,
,-5.1584,-81.394299,,,,,,,,,,,,,,,,,,
,-5.1562,-81.3956,,,,,,,,,,,,,,,,,,
,-5.1522,-81.3981,,,,,,,,,,,,,,,,,,
,-5.1567,-81.3937,,,,,,,,,,,,,,,,,,
,-5.2834,-81.399099,,,,,,,,,,,,,,,,,,
,-5.2825,-81.3994,,,,,,,,,,,,,,,,,,
,-5.2812,-81.3994,,,,,,,,,,,,,,,,,,
,-5.2799,-81.399299,,,,,,,,,,,,,,,,,,
,-5.2786,-81.3992,,,,,,,,,,,,,,,,,,
,-5.2821,-81.4028,,,,,,,,,,,,,,,,,,
,-5.2653,-81.403,,,,,,,,,,,,,,,,,,
,-5.2588,-81.4031,,,,,,,,,,,,,,,,,,
,-5.2523,-81.4031,,,,,,,,,,,,,,,,,,
,-5.2461,-81.4031,,,,,,,,,,,,,,,,,,
,-5.24,-81.4035,,,,,,,,,,,,,,,,,,
,-5.2336,-81.4031,,,,,,,,,,,,,,,,,,
,-5.2273,-81.4031,,,,,,,,,,,,,,,,,,
,-5.2208,-81.403,,,,,,,,,,,,,,,,,,
,-5.2146,-81.4033,,,,,,,,,,,,,,,,,,
,-5.2081,-81.403,,,,,,,,,,,,,,,,,,
,-5.2015,-81.4031,,,,,,,,,,,,,,,,,,
,-5.195,-81.4031,,,,,,,,,,,,,,,,,,
,-5.1887,-81.403,,,,,,,,,,,,,,,,,,
,-5.1825,-81.4033,,,,,,,,,,,,,,,,,,
,-5.1764,-81.403,,,,,,,,,,,,,,,,,,
,-5.1728,-81.4033,,,,,,,,,,,,,,,,,,
,-5.1761,-81.404,,,,,,,,,,,,,,,,,,
,-5.1786,-81.403599,,,,,,,,,,,,,,,,,,
,-5.2184,-81.396999,,,,,,,,,,,,,,,,,,
,-5.2124,-81.397699,,,,,,,,,,,,,,,,,,
,-5.2062,-81.3985,,,,,,,,,,,,,,,,,,
,-5.1998,-81.3985,,,,,,,,,,,,,,,,,,
,-5.1936,-81.397299,,,,,,,,,,,,,,,,,,
,-5.1876,-81.3963,,,,,,,,,,,,,,,,,,
,-5.182,-81.395199,,,,,,,,,,,,,,,,,,
,-5.1764,-81.3938,,,,,,,,,,,,,,,,,,
,-5.1707,-81.3912,,,,,,,,,,,,,,,,,,
,-5.165,-81.3883,,,,,,,,,,,,,,,,,,
